date,CCAA_ISO,TEMP_PROM,TEMP_MIN,TEMP_MAX
2020-01-31,AN,13.8,3.8,24.5
2020-01-31,AR,10.8,0.1,21
2020-01-31,AS,12.9,3.5,21.6
2020-01-31,CB,12.4,0.2,22.2
2020-01-31,CE,17.3,13.1,21.5
2020-01-31,CL,10.2,0.6,18.1
2020-01-31,CM,10.4,1.3,18.1
2020-01-31,CN,19.4,1.4,27.7
2020-01-31,CT,11.8,0.3,22.8
2020-01-31,EX,12.4,6.5,17
2020-01-31,GA,13.8,7.9,20.5
2020-01-31,IB,13.9,4.4,21.2
2020-01-31,MC,14.9,4.9,23.4
2020-01-31,MD,10.6,2.4,16.2
2020-01-31,ML,19,15,23
2020-01-31,NC,12.5,3.4,22.8
2020-01-31,PV,14.2,4.1,22.7
2020-01-31,RI,11.2,2.8,19.3
2020-01-31,VC,15.2,2,24.4
2020-02-01,AN,15,5.6,27.2
2020-02-01,AR,11.5,-0.4,21.7
2020-02-01,AS,14.8,6.6,22.6
2020-02-01,CB,14.3,5,22.6
2020-02-01,CE,18.6,14.5,22.8
2020-02-01,CL,12,1.3,19.3
2020-02-01,CM,12,0.9,18
2020-02-01,CN,18.9,3.9,29.8
2020-02-01,CT,12,-0.1,23.4
2020-02-01,EX,13.6,7.6,18.5
2020-02-01,GA,14.3,9.2,20.6
2020-02-01,IB,13.5,2.8,22.6
2020-02-01,MC,16.1,6.9,25.5
2020-02-01,MD,12.2,4.2,19.3
2020-02-01,ML,17.4,13.2,21.6
2020-02-01,NC,13.2,3.5,20.8
2020-02-01,PV,15.6,8.2,22.8
2020-02-01,RI,12.8,6.2,19.9
2020-02-01,VC,16.3,2.4,27.3
2020-02-02,AN,15.7,3,25.2
2020-02-02,AR,12.4,-0.8,23.5
2020-02-02,AS,16.4,5.4,24.9
2020-02-02,CB,16,5.6,25.2
2020-02-02,CE,15.6,14.2,17
2020-02-02,CL,11.6,-1.4,20
2020-02-02,CM,11.2,-0.4,24.1
2020-02-02,CN,19.1,3,29.5
2020-02-02,CT,13.1,-1.5,25.3
2020-02-02,EX,13.8,5.8,23
2020-02-02,GA,15.4,5.1,23.5
2020-02-02,IB,14.9,4.2,25.8
2020-02-02,MC,16.2,4,24.8
2020-02-02,MD,9.9,2.1,18.1
2020-02-02,ML,16.5,12.4,20.6
2020-02-02,NC,13.8,3.2,24
2020-02-02,PV,17,8.1,25.6
2020-02-02,RI,13.4,3.9,21
2020-02-02,VC,16.5,0.4,26.3
2020-02-03,AN,16.5,-0.3,27.7
2020-02-03,AR,12.7,0.2,23.6
2020-02-03,AS,16.5,3.9,27
2020-02-03,CB,16,1,27.8
2020-02-03,CE,16.4,13.2,19.6
2020-02-03,CL,10.6,-2.4,22.2
2020-02-03,CM,12.1,0.6,26.7
2020-02-03,CN,20.3,3.7,30.4
2020-02-03,CT,14.4,-0.2,25.8
2020-02-03,EX,14.1,4.8,24.1
2020-02-03,GA,14.8,1,24.5
2020-02-03,IB,16,5,26.6
2020-02-03,MC,16.5,4.6,26.2
2020-02-03,MD,11.7,0.3,21.9
2020-02-03,ML,15,11.2,18.9
2020-02-03,NC,12.7,1.3,25.6
2020-02-03,PV,16.6,2.8,27.4
2020-02-03,RI,12.9,1.9,22.1
2020-02-03,VC,16.7,0.4,28.4
2020-02-04,AN,15.5,-0.1,27.6
2020-02-04,AR,10.2,-2.7,21.2
2020-02-04,AS,10.2,-0.1,17.4
2020-02-04,CB,9.4,0.2,17
2020-02-04,CE,16.7,12.4,21
2020-02-04,CL,8.3,-2.1,19.3
2020-02-04,CM,11.3,-2.5,26
2020-02-04,CN,20.6,4.5,30.8
2020-02-04,CT,12,-1.6,22.7
2020-02-04,EX,12.7,3.5,23.7
2020-02-04,GA,11.7,0.7,20.1
2020-02-04,IB,15.9,5,25.7
2020-02-04,MC,17.4,4.9,28.4
2020-02-04,MD,10.8,0.9,21.9
2020-02-04,ML,13.1,9.4,16.8
2020-02-04,NC,9.5,2.2,16.1
2020-02-04,PV,10.3,2.8,17.7
2020-02-04,RI,8.8,-2.6,17.3
2020-02-04,VC,17,-0.9,29.6
2020-02-05,AN,13.5,0.5,23.2
2020-02-05,AR,6.1,-3.7,17.5
2020-02-05,AS,8.1,-0.6,15.3
2020-02-05,CB,6.9,-2.4,14
2020-02-05,CE,13.2,11.1,15.3
2020-02-05,CL,5.6,-4.7,18.6
2020-02-05,CM,8.2,-3.9,20.5
2020-02-05,CN,19.7,6.5,29.5
2020-02-05,CT,7.9,-4.6,18.2
2020-02-05,EX,12.3,2,22.8
2020-02-05,GA,10.8,0.3,21.4
2020-02-05,IB,10.5,1.5,17.9
2020-02-05,MC,11.9,3,21.2
2020-02-05,MD,7.4,-2.4,16.5
2020-02-05,NC,6.4,-2.5,14
2020-02-05,PV,6.7,-1.2,13.6
2020-02-05,RI,5.8,-4.6,13.8
2020-02-05,VC,10.5,-1.2,17.5
2020-02-06,AN,12.7,0.6,21.7
2020-02-06,AR,6.5,-5.1,18.1
2020-02-06,AS,9.2,-1.1,19.6
2020-02-06,CB,8.3,-6,20.5
2020-02-06,CE,14.1,13.4,14.8
2020-02-06,CL,6.3,-6.3,18.4
2020-02-06,CM,8.1,-5.8,18.6
2020-02-06,CN,17.3,4.7,25.3
2020-02-06,CT,7.4,-6.8,19.7
2020-02-06,EX,10.6,-0.7,19.3
2020-02-06,GA,10.8,-1.5,20.1
2020-02-06,IB,10,-1.2,19
2020-02-06,MC,10.5,-0.2,17
2020-02-06,MD,6,-3.6,15
2020-02-06,ML,14.5,11.8,17.1
2020-02-06,NC,7.2,-4.5,19.4
2020-02-06,PV,8.6,-3.8,20.5
2020-02-06,RI,5.7,-3,14.7
2020-02-06,VC,9.4,-1,17.6
2020-02-07,AN,12.5,1.2,20.6
2020-02-07,AR,6.7,-4.4,15.9
2020-02-07,AS,10.4,-0.3,18.6
2020-02-07,CB,10.2,-1.9,20.2
2020-02-07,CE,14.7,13.3,16
2020-02-07,CL,6.7,-3.7,17.4
2020-02-07,CM,8.6,-3.3,17.1
2020-02-07,CN,17.2,1.5,25.9
2020-02-07,CT,7.7,-5.4,16.6
2020-02-07,EX,11.1,2.1,18.5
2020-02-07,GA,11.2,1.1,19.6
2020-02-07,IB,10.5,-1.6,18
2020-02-07,MC,10.6,0.2,18.5
2020-02-07,MD,7.2,-0.1,14.8
2020-02-07,ML,14.5,11.5,17.5
2020-02-07,NC,7.3,-3.7,18.2
2020-02-07,PV,11.1,-0.2,21.7
2020-02-07,RI,5.2,-1.4,11.9
2020-02-07,VC,10,-0.3,17.6
2020-02-08,AN,12.7,1,21.7
2020-02-08,AR,6,-5,15.1
2020-02-08,AS,8.9,-0.1,15.2
2020-02-08,CB,8.2,1.3,14.6
2020-02-08,CE,16.7,14.1,19.3
2020-02-08,CL,6.9,-3.5,18
2020-02-08,CM,8,-2.9,15.1
2020-02-08,CN,16.4,1.7,24.3
2020-02-08,CT,7.8,-5.1,17.5
2020-02-08,EX,11.1,3.7,17.6
2020-02-08,GA,9.9,2.8,16.7
2020-02-08,IB,10.9,1.1,18.7
2020-02-08,MC,11.5,1.2,19.6
2020-02-08,MD,6.3,-1.6,12.5
2020-02-08,ML,15.9,12.2,19.6
2020-02-08,NC,5.7,-2.9,14.4
2020-02-08,PV,8.7,-1.1,16.2
2020-02-08,RI,4.3,-0.9,8.9
2020-02-08,VC,10.8,0.6,21.4
2020-02-09,AN,13.7,1.8,22.9
2020-02-09,AR,8,-3.3,17.2
2020-02-09,AS,11.4,1.7,23
2020-02-09,CB,10.5,-0.2,21.5
2020-02-09,CE,15.8,12.9,18.8
2020-02-09,CL,6.7,-4.6,15.8
2020-02-09,CM,8.4,-2.7,20
2020-02-09,CN,17.1,2.5,24.6
2020-02-09,CT,8.6,-3.4,18.9
2020-02-09,EX,11.7,4.9,18.4
2020-02-09,GA,10.2,3,19.2
2020-02-09,IB,11.6,0.6,20.4
2020-02-09,MC,13.1,2.9,21.3
2020-02-09,MD,6.6,-2.5,15.1
2020-02-09,ML,16,11.9,20.1
2020-02-09,NC,8.4,0.9,17
2020-02-09,PV,10.7,3.3,19.5
2020-02-09,RI,6.5,-0.1,13.8
2020-02-09,VC,12,-0.6,21.2
2020-02-10,AN,14,-0.3,23.8
2020-02-10,AR,11.7,-1.1,23.7
2020-02-10,AS,14.3,3.1,24.1
2020-02-10,CB,13.3,2.8,21.6
2020-02-10,CE,15.4,13.4,17.4
2020-02-10,CL,11,0.8,19.3
2020-02-10,CM,10.5,-1.3,23.1
2020-02-10,CN,17.3,3,26.4
2020-02-10,CT,12.5,-1.3,25.3
2020-02-10,EX,12.2,4.4,20.7
2020-02-10,GA,12.8,5.2,20.1
2020-02-10,IB,14.6,4.8,23.5
2020-02-10,MC,13.8,2,24
2020-02-10,MD,10.3,2.6,18.2
2020-02-10,ML,13.8,10.2,17.4
2020-02-10,NC,12.1,2.3,22.2
2020-02-10,PV,14.3,5.2,22.5
2020-02-10,RI,11.2,1,19.3
2020-02-10,VC,15.1,0.5,26.6
2020-02-11,AN,14.4,0.4,27.4
2020-02-11,AR,11.1,-0.9,20.9
2020-02-11,AS,10.5,2.8,16.3
2020-02-11,CB,10.3,3,15
2020-02-11,CE,16.7,11.9,21.5
2020-02-11,CL,9.4,-0.5,18.2
2020-02-11,CM,10.8,0.6,25.7
2020-02-11,CN,18.4,1.8,28.4
2020-02-11,CT,11.3,-1.4,23.5
2020-02-11,EX,11.8,3.4,20
2020-02-11,GA,10.9,3.9,16.3
2020-02-11,IB,14.9,4.2,24.3
2020-02-11,MC,16.4,6.1,26
2020-02-11,MD,8.9,3.1,18.4
2020-02-11,ML,16.3,10.5,22.1
2020-02-11,NC,9.3,1.8,15.9
2020-02-11,PV,10.7,3.2,15.1
2020-02-11,RI,10.1,2.2,16.6
2020-02-11,VC,16.6,2.2,26.9
2020-02-12,AN,14.1,3.8,24.1
2020-02-12,AR,10,-1.7,18.4
2020-02-12,AS,9.8,0.3,15.7
2020-02-12,CB,9.8,0,15.9
2020-02-12,CE,17.8,14.8,20.8
2020-02-12,CL,9.3,-1.3,17.7
2020-02-12,CM,10.3,1.7,18.9
2020-02-12,CN,19,1.6,27.4
2020-02-12,CT,10,-0.1,18.8
2020-02-12,EX,11.3,5.6,15.7
2020-02-12,GA,11.7,2.9,19.5
2020-02-12,IB,13.1,5.3,19.2
2020-02-12,MC,14.2,6,21.4
2020-02-12,MD,9.4,3.8,15.7
2020-02-12,ML,17.3,13.7,21
2020-02-12,NC,10.3,2.6,16.4
2020-02-12,PV,10.4,3.3,16.4
2020-02-12,RI,9.2,2.7,15.8
2020-02-12,VC,13.3,3.9,21.1
2020-02-13,AN,13.6,4.5,22.4
2020-02-13,AR,10.7,-1.7,19.8
2020-02-13,AS,11.9,2.4,20.9
2020-02-13,CB,11.5,2.7,18.9
2020-02-13,CE,16.7,14,19.4
2020-02-13,CL,8.9,-0.5,18
2020-02-13,CM,9.9,0.5,16.9
2020-02-13,CN,19.2,2,29.3
2020-02-13,CT,11.3,-0.4,20.3
2020-02-13,EX,11.4,3.9,18.6
2020-02-13,GA,12,5.8,18.4
2020-02-13,IB,14.1,6,20.2
2020-02-13,MC,13.7,5.2,22.2
2020-02-13,MD,9.8,1.9,16.8
2020-02-13,ML,17.2,14.3,20.1
2020-02-13,NC,11.3,3.3,18.4
2020-02-13,PV,13,1.3,20.5
2020-02-13,RI,9.7,3.6,17.5
2020-02-13,VC,14.1,1.7,23.5
2020-02-14,AN,13.5,0.8,22.4
2020-02-14,AR,10,-2.2,20.6
2020-02-14,AS,10.7,0.8,19
2020-02-14,CB,10.2,0.6,19.2
2020-02-14,CE,15.5,12.8,18.2
2020-02-14,CL,7.5,-4.7,19.2
2020-02-14,CM,9.2,-2.3,20.3
2020-02-14,CN,19.1,3.9,27.7
2020-02-14,CT,10.7,-2.1,22.4
2020-02-14,EX,11.2,1.1,19.1
2020-02-14,GA,11.7,4,18.1
2020-02-14,IB,13.8,3.9,22.1
2020-02-14,MC,14.1,2.2,22.9
2020-02-14,MD,8.6,-1.4,16.1
2020-02-14,ML,15.3,11,19.6
2020-02-14,NC,10.5,1.3,18.9
2020-02-14,PV,11.8,2.2,19.2
2020-02-14,RI,9.3,1.7,18.1
2020-02-14,VC,13.7,0.5,23.4
2020-02-15,AN,13.9,1.9,23.2
2020-02-15,AR,10,-2.9,22.2
2020-02-15,AS,10.8,-0.3,21.1
2020-02-15,CB,10.9,-0.7,20.6
2020-02-15,CE,14.7,13.1,16.2
2020-02-15,CL,7.5,-4.7,19.6
2020-02-15,CM,9.8,-4.1,23.1
2020-02-15,CN,17.6,2.6,26.3
2020-02-15,CT,10.4,-3,21.7
2020-02-15,EX,11.7,2.9,21
2020-02-15,GA,10.7,-0.6,18.5
2020-02-15,IB,13.1,1.6,19.9
2020-02-15,MC,12.9,1.8,22.4
2020-02-15,MD,8.8,-1.8,17.8
2020-02-15,ML,14.9,11.6,18.2
2020-02-15,NC,9.3,-1.3,20.5
2020-02-15,PV,11.7,-0.3,22.2
2020-02-15,RI,8.7,-0.7,17.1
2020-02-15,VC,12.5,-0.6,22.8
2020-02-16,AN,14.1,0.7,25.4
2020-02-16,AR,11.1,-1.9,23.7
2020-02-16,AS,14.8,3.6,23.5
2020-02-16,CB,14.6,4.1,23.8
2020-02-16,CE,14.9,13.1,16.8
2020-02-16,CL,9.4,-2.7,19.6
2020-02-16,CM,10.8,-4.3,24.8
2020-02-16,CN,17.6,3.2,27.7
2020-02-16,CT,12,-2,25.6
2020-02-16,EX,12.5,2.9,21.1
2020-02-16,GA,13.3,7,20.2
2020-02-16,IB,13.8,0.7,19.3
2020-02-16,MC,13.6,2.9,23.4
2020-02-16,MD,9.4,-1.4,19.3
2020-02-16,ML,14.9,13.1,16.8
2020-02-16,NC,13.1,2.5,22.5
2020-02-16,PV,16.4,1.4,25.8
2020-02-16,RI,10,2.1,19.3
2020-02-16,VC,13.4,-1.8,25.2
2020-02-17,AN,14,0.6,25.2
2020-02-17,AR,10.2,-2.7,23.3
2020-02-17,AS,9.4,-2.5,18.2
2020-02-17,CB,10.1,-2.1,19.1
2020-02-17,CE,17.2,12.7,21.7
2020-02-17,CL,7.2,-2,15.2
2020-02-17,CM,9.6,-3.3,22.5
2020-02-17,CN,18.4,4.4,30
2020-02-17,CT,11.8,-1.5,22.8
2020-02-17,EX,11.1,3.3,18.2
2020-02-17,GA,8.6,-0.9,16.7
2020-02-17,IB,13.6,3.6,20.2
2020-02-17,MC,15.2,3.8,26
2020-02-17,MD,8.1,-0.6,16.2
2020-02-17,ML,15.5,10.1,20.9
2020-02-17,NC,9.8,2.4,19.4
2020-02-17,PV,11.7,2.4,21.2
2020-02-17,RI,8,-0.7,13.4
2020-02-17,VC,14.3,-0.6,26.6
2020-02-18,AN,14.1,1.6,23.6
2020-02-18,AR,6.9,-4.2,17.3
2020-02-18,AS,6.7,-4.9,14.6
2020-02-18,CB,7.1,-5.3,13.6
2020-02-18,CE,16.2,14.9,17.5
2020-02-18,CL,4.4,-6.7,19
2020-02-18,CM,9.3,-1.5,19
2020-02-18,CN,17,3.1,25.9
2020-02-18,CT,8.9,-3.5,18
2020-02-18,EX,10.7,-0.3,19.3
2020-02-18,GA,6.6,-2.8,15.7
2020-02-18,IB,11.4,5,16.3
2020-02-18,MC,12.6,5,17.8
2020-02-18,MD,7.5,-3.5,15.9
2020-02-18,ML,15.5,13,18
2020-02-18,NC,7.2,-1.5,13.8
2020-02-18,PV,7.5,-1.8,16.4
2020-02-18,RI,5,-3.4,14
2020-02-18,VC,11.3,0.9,17.6
2020-02-19,AN,14,2.5,22.2
2020-02-19,AR,6.6,-5.5,19.4
2020-02-19,AS,7.5,-3.3,16.1
2020-02-19,CB,7.5,-5.1,17.1
2020-02-19,CE,15.9,14.6,17.3
2020-02-19,CL,4.8,-7.4,19.3
2020-02-19,CM,9.2,-5.7,19.3
2020-02-19,CN,16.5,4.3,24.3
2020-02-19,CT,7.9,-4.4,19.3
2020-02-19,EX,10.8,-1.8,19.6
2020-02-19,GA,7.8,-5.6,18.3
2020-02-19,IB,10.9,0.7,18.5
2020-02-19,MC,12,3.4,18.9
2020-02-19,MD,7.5,-6,17.1
2020-02-19,ML,15.8,15,16.6
2020-02-19,NC,7.5,-1.3,15.9
2020-02-19,PV,7.9,-3.3,16.9
2020-02-19,RI,6,-4.1,15.1
2020-02-19,VC,11.4,-3.7,19.3
2020-02-20,AN,13.1,-1.4,22.2
2020-02-20,AR,8,-5.4,22.1
2020-02-20,AS,8.7,-1.2,18.2
2020-02-20,CB,7.8,-3.1,17.8
2020-02-20,CE,14.9,14.4,15.5
2020-02-20,CL,6.6,-7.7,20.5
2020-02-20,CM,9,-6.6,20.5
2020-02-20,CN,15.9,0.8,23.8
2020-02-20,CT,8.8,-5,19.9
2020-02-20,EX,11.3,-1.5,20.5
2020-02-20,GA,9.1,-3.2,18.5
2020-02-20,IB,10.2,-2.2,19.2
2020-02-20,MC,11.1,-0.8,19.3
2020-02-20,MD,8.3,-4.4,18.7
2020-02-20,ML,16.2,14.7,17.6
2020-02-20,NC,7.8,-4.1,20.2
2020-02-20,PV,9.5,-4.3,19.4
2020-02-20,RI,7.1,-4.1,18.3
2020-02-20,VC,11.3,-3.7,21.3
2020-02-21,AN,13.6,-1.1,25.2
2020-02-21,AR,8.4,-5.1,21.9
2020-02-21,AS,10.3,-0.5,18.3
2020-02-21,CB,10.1,-0.8,19.7
2020-02-21,CE,15.4,14.1,16.8
2020-02-21,CL,8.2,-6.5,23.5
2020-02-21,CM,10,-5.4,23.8
2020-02-21,CN,14.9,-2.2,24.2
2020-02-21,CT,9.6,-4.1,20.9
2020-02-21,EX,12.8,-1.3,22.6
2020-02-21,GA,11.5,-1.7,22.8
2020-02-21,IB,11,-1.3,20.2
2020-02-21,MC,10.6,-0.8,18.9
2020-02-21,MD,10.5,-3.3,21.6
2020-02-21,ML,16,14.8,17.2
2020-02-21,NC,9.3,-3.3,19.2
2020-02-21,PV,9.9,-1.5,19
2020-02-21,RI,8.3,-1.2,18.4
2020-02-21,VC,10.6,-2.8,21.3
2020-02-22,AN,14.4,-2.7,25.7
2020-02-22,AR,9.7,-5.4,23.8
2020-02-22,AS,10.6,-0.4,19.6
2020-02-22,CB,10.2,-3.9,20.5
2020-02-22,CE,15.6,13.9,17.3
2020-02-22,CL,9,-6.2,25.5
2020-02-22,CM,11,-6.3,26
2020-02-22,CN,16.8,-0.9,30.6
2020-02-22,CT,10.3,-3.8,22.3
2020-02-22,EX,13.8,-0.5,24.2
2020-02-22,GA,11.6,-4.8,24.5
2020-02-22,IB,11.3,-1.3,21.4
2020-02-22,MC,11.9,-0.1,22.9
2020-02-22,MD,11.5,-2.9,22.8
2020-02-22,ML,16.3,14.8,17.8
2020-02-22,NC,10.1,-3.9,22.3
2020-02-22,PV,11.3,-1.8,21.7
2020-02-22,RI,10.2,-1.9,22.1
2020-02-22,VC,11.9,-3.4,24
2020-02-23,AN,14.4,-2.4,26.9
2020-02-23,AR,10.6,-4.1,25.5
2020-02-23,AS,11.2,0.1,22.4
2020-02-23,CB,10.8,-4.4,22.3
2020-02-23,CE,15.6,14,17.2
2020-02-23,CL,9.9,-6.3,25.2
2020-02-23,CM,11.5,-6,25.6
2020-02-23,CN,21.4,2.8,33.2
2020-02-23,CT,11.8,-2.8,24.9
2020-02-23,EX,14.5,-0.3,25
2020-02-23,GA,12.1,-2.8,27.9
2020-02-23,IB,12.1,-0.6,22.8
2020-02-23,MC,12.5,-0.6,22.5
2020-02-23,MD,11.9,-2.3,22.9
2020-02-23,ML,15.8,14.5,17.1
2020-02-23,NC,10.2,-3.9,23.3
2020-02-23,PV,11.3,-4,23.8
2020-02-23,RI,10.3,-2.6,22.4
2020-02-23,VC,12.4,-3.4,23.9
2020-02-24,AN,14.3,-2.9,25.6
2020-02-24,AR,11.1,-4.4,25.4
2020-02-24,AS,11.2,0.8,23.9
2020-02-24,CB,10.1,-4.2,21.5
2020-02-24,CE,15.6,13.5,17.6
2020-02-24,CL,9.8,-5.9,24.1
2020-02-24,CM,11.4,-6.4,24.9
2020-02-24,CN,22.3,5.1,33
2020-02-24,CT,12.2,-3,24.7
2020-02-24,EX,13.9,-0.7,25.5
2020-02-24,GA,10.7,-3.8,24
2020-02-24,IB,12.9,-0.3,24.8
2020-02-24,MC,12.8,-1.3,24.6
2020-02-24,MD,11.5,-1.7,22.2
2020-02-24,ML,15.7,12.1,19.3
2020-02-24,NC,10.3,-5.9,24.4
2020-02-24,PV,11.1,-4,23.9
2020-02-24,RI,10.8,-2.6,22.6
2020-02-24,VC,13.6,-3.4,26.8
2020-02-25,AN,13.7,-0.6,27.2
2020-02-25,AR,9.6,-3.2,21.1
2020-02-25,AS,9.2,-0.9,15.2
2020-02-25,CB,9.4,0.3,16.8
2020-02-25,CE,17.8,14.8,20.7
2020-02-25,CL,8,-3.7,19.7
2020-02-25,CM,10.3,-4.6,22.1
2020-02-25,CN,21.6,4.9,30.8
2020-02-25,CT,10,-2.2,22.2
2020-02-25,EX,11,0.6,19.5
2020-02-25,GA,9.9,2,18
2020-02-25,IB,13.9,0,23.4
2020-02-25,MC,15.7,3.6,27
2020-02-25,MD,9.8,0.4,20.2
2020-02-25,ML,16.5,11.3,21.8
2020-02-25,NC,8.6,-2.1,18.8
2020-02-25,PV,9.9,1.3,16.5
2020-02-25,RI,9.8,0.6,19.8
2020-02-25,VC,15.4,-2.1,28.8
2020-02-26,AN,14.1,1.6,26.7
2020-02-26,AR,7.7,-6.2,16.9
2020-02-26,AS,8.5,-1.5,14.2
2020-02-26,CB,7.7,-2.8,14.9
2020-02-26,CE,16.3,14.3,18.2
2020-02-26,CL,5.9,-3.4,19.2
2020-02-26,CM,9.6,-3.1,18.4
2020-02-26,CN,17.9,2.6,28.1
2020-02-26,CT,9.8,-3.1,19.8
2020-02-26,EX,10.4,2.2,19.2
2020-02-26,GA,9.3,1.5,15.4
2020-02-26,IB,13,3.6,19.9
2020-02-26,MC,15.9,5.6,24.8
2020-02-26,MD,8.4,-3.9,17.3
2020-02-26,ML,17,14.6,19.4
2020-02-26,NC,7.2,0.3,14.8
2020-02-26,PV,7.8,1.3,12.8
2020-02-26,RI,7.1,-2.6,15.1
2020-02-26,VC,14.1,-1.1,24.3
2020-02-27,AN,13.6,-0.2,28.3
2020-02-27,AR,8.4,-6.1,21.1
2020-02-27,AS,12.9,2,21.1
2020-02-27,CB,11.1,1,21.6
2020-02-27,CE,18.8,14.1,23.5
2020-02-27,CL,8.7,-2.8,20.9
2020-02-27,CM,9.3,-5.4,20.6
2020-02-27,CN,16.9,2.5,24.5
2020-02-27,CT,10.1,-3.7,23.4
2020-02-27,EX,11.4,0.3,21.7
2020-02-27,GA,12,2.3,19
2020-02-27,IB,12.5,1.1,22.7
2020-02-27,MC,14.7,2.9,25
2020-02-27,MD,10,-1.6,19.7
2020-02-27,ML,17.3,12.8,21.7
2020-02-27,NC,8.2,1.1,18.7
2020-02-27,PV,10.1,0.8,17
2020-02-27,RI,8.9,-1,18.6
2020-02-27,VC,13.8,-2.7,26.4
2020-02-28,AN,14.5,-1.6,26.3
2020-02-28,AR,11.4,-0.8,22.7
2020-02-28,AS,12.4,1,21.9
2020-02-28,CB,11.8,0.4,21.6
2020-02-28,CE,15.4,11.9,18.9
2020-02-28,CL,9,-3.5,22.1
2020-02-28,CM,11.1,-2.9,22.5
2020-02-28,CN,16.8,2.1,24.4
2020-02-28,CT,11.1,0.1,22.5
2020-02-28,EX,12.9,0.5,23.6
2020-02-28,GA,11.9,-2.1,22
2020-02-28,IB,14.3,3.5,21.4
2020-02-28,MC,15.7,2.1,24.9
2020-02-28,MD,10.3,-0.4,20.8
2020-02-28,ML,14.9,10.1,19.7
2020-02-28,NC,11.5,3.5,21.2
2020-02-28,PV,12.7,1.1,20.9
2020-02-28,RI,10.1,1.5,18.9
2020-02-28,VC,15.1,-0.8,24.8
2020-02-29,AN,13.1,0,26.3
2020-02-29,AR,10.1,-2.4,20.4
2020-02-29,AS,11.6,0.2,19.3
2020-02-29,CB,12.7,5,20.5
2020-02-29,CE,16.3,13.4,19.2
2020-02-29,CL,8.6,-1.7,17.7
2020-02-29,CM,9.7,-3.1,20.8
2020-02-29,CN,17.3,4.4,24.4
2020-02-29,CT,12.3,0.6,22.5
2020-02-29,EX,11.1,2.4,17.3
2020-02-29,GA,10.1,2.8,15.8
2020-02-29,IB,14.7,2.9,24.6
2020-02-29,MC,15.1,3.7,27.3
2020-02-29,MD,8.5,-0.4,16
2020-02-29,ML,16.7,12.6,20.7
2020-02-29,NC,11.1,3.6,18.3
2020-02-29,PV,12.4,4.9,20.1
2020-02-29,RI,10.7,1.2,19.3
2020-02-29,VC,14.5,0.4,26.6
2020-03-01,AN,14.3,3.7,25.7
2020-03-01,AR,10.8,-4.7,21.3
2020-03-01,AS,11.3,0.2,21
2020-03-01,CB,11.3,2.1,20.1
2020-03-01,CE,17.9,15.4,20.4
2020-03-01,CL,9.5,-1.4,17.8
2020-03-01,CM,10.6,3.7,17.9
2020-03-01,CN,17.4,2.6,25
2020-03-01,CT,12.8,0.5,23.2
2020-03-01,EX,12.2,3.7,18
2020-03-01,GA,11.2,2.9,17.5
2020-03-01,IB,16.2,7.4,23.4
2020-03-01,MC,16.7,6.6,23.4
2020-03-01,MD,9.7,-0.7,16
2020-03-01,ML,17.3,14.8,19.8
2020-03-01,NC,11.7,3.2,20.8
2020-03-01,PV,11.9,4,20.3
2020-03-01,RI,11.7,0.2,21.9
2020-03-01,VC,16.1,6.1,24.1
2020-03-02,AN,14.8,3.8,26.1
2020-03-02,AR,7.3,-9.3,18.4
2020-03-02,AS,6.8,-3.3,12.7
2020-03-02,CB,7.7,-1.4,17.7
2020-03-02,CE,17.6,15.4,19.9
2020-03-02,CL,6.2,-4.2,15.5
2020-03-02,CM,8.5,-0.3,18.9
2020-03-02,CN,17.6,3.8,25.4
2020-03-02,CT,9.8,-4.3,19.8
2020-03-02,EX,10.5,1.8,17.2
2020-03-02,GA,8.8,-0.8,14.9
2020-03-02,IB,14.8,3.9,21.4
2020-03-02,MC,17.2,6.1,27.5
2020-03-02,MD,7.6,-3.9,14.9
2020-03-02,ML,19.5,15.3,23.8
2020-03-02,NC,8.2,-0.1,16.6
2020-03-02,PV,9.5,0.7,17.6
2020-03-02,RI,7.2,-2.6,15.8
2020-03-02,VC,14.3,-0.3,25.4
2020-03-03,AN,12.7,1.8,24.3
2020-03-03,AR,7.2,-9.2,21
2020-03-03,AS,11.3,-0.9,22.3
2020-03-03,CB,10.3,-4.1,22.3
2020-03-03,CE,16.4,13.9,19
2020-03-03,CL,8.5,-3.6,19.7
2020-03-03,CM,8.2,-2,18.8
2020-03-03,CN,18.1,8.1,27.3
2020-03-03,CT,7.9,-5.7,22.9
2020-03-03,EX,10.3,1.5,19.9
2020-03-03,GA,11.1,2.3,18.5
2020-03-03,IB,14.1,3,20.9
2020-03-03,MC,14.5,3.3,26.4
2020-03-03,MD,8.5,-3.9,17.1
2020-03-03,ML,17,14.7,19.3
2020-03-03,NC,8.3,-0.1,19.7
2020-03-03,PV,10.5,0.7,19.4
2020-03-03,RI,9.8,-2.4,20.3
2020-03-03,VC,13.3,-0.2,25.3
2020-03-04,AN,15.6,5.3,28.8
2020-03-04,AR,11.1,-4.5,23.2
2020-03-04,AS,14.2,3.9,23.3
2020-03-04,CB,13.1,4.3,21
2020-03-04,CE,18.1,14.9,21.3
2020-03-04,CL,10.8,1,20.4
2020-03-04,CM,12.4,4.4,20.5
2020-03-04,CN,19.5,6.6,28.9
2020-03-04,CT,10.4,-2.7,24.7
2020-03-04,EX,13.8,5.3,20.7
2020-03-04,GA,13.5,7.2,20.2
